"tick","Block","PorpoiseCount"
1980.0,2,4976
1980.0,0,0
1980.0,1,4967
1981.0,2,4974
1981.0,0,0
1981.0,1,4969
1982.0,2,4981
1982.0,0,0
1982.0,1,4962
1983.0,2,4985
1983.0,0,0
1983.0,1,4958
1984.0,2,4986
1984.0,0,0
1984.0,1,4957
1985.0,2,4977
1985.0,0,0
1985.0,1,4966
1986.0,2,4980
1986.0,0,0
1986.0,1,4963
1987.0,2,4986
1987.0,0,0
1987.0,1,4957
1988.0,2,4980
1988.0,0,0
1988.0,1,4963
1989.0,2,4974
1989.0,0,0
1989.0,1,4969
1990.0,2,4977
1990.0,0,0
1990.0,1,4965
1991.0,2,4976
1991.0,0,0
1991.0,1,4966
1992.0,2,4977
1992.0,0,0
1992.0,1,4965
1993.0,2,4976
1993.0,0,0
1993.0,1,4966
1994.0,2,4989
1994.0,0,0
1994.0,1,4953
1995.0,2,4990
1995.0,0,0
1995.0,1,4952
1996.0,2,4991
1996.0,0,0
1996.0,1,4951
1997.0,2,4993
1997.0,0,0
1997.0,1,4949
1998.0,2,4996
1998.0,0,0
1998.0,1,4946
1999.0,2,4997
1999.0,0,0
1999.0,1,4945
2000.0,2,5000
2000.0,0,0
2000.0,1,4941
2001.0,2,5002
2001.0,0,0
2001.0,1,4939
2002.0,2,4996
2002.0,0,0
2002.0,1,4945
2003.0,2,4994
2003.0,0,0
2003.0,1,4947
2004.0,2,4986
2004.0,0,0
2004.0,1,4955
2005.0,2,4977
2005.0,0,0
2005.0,1,4964
2006.0,2,4967
2006.0,0,0
2006.0,1,4974
2007.0,2,4963
2007.0,0,0
2007.0,1,4977
2008.0,2,4960
2008.0,0,0
2008.0,1,4980
2009.0,2,4959
2009.0,0,0
2009.0,1,4980
2010.0,2,4958
2010.0,0,0
2010.0,1,4981
2011.0,2,4965
2011.0,0,0
2011.0,1,4974
2012.0,2,4961
2012.0,0,0
2012.0,1,4978
2013.0,2,4967
2013.0,0,0
2013.0,1,4972
2014.0,2,4961
2014.0,0,0
2014.0,1,4978
2015.0,2,4957
2015.0,0,0
2015.0,1,4982
2016.0,2,4964
2016.0,0,0
2016.0,1,4975
2017.0,2,4964
2017.0,0,0
2017.0,1,4975
2018.0,2,4974
2018.0,0,0
2018.0,1,4965
2019.0,2,4973
2019.0,0,0
2019.0,1,4966
2020.0,2,4978
2020.0,0,0
2020.0,1,4961
2021.0,2,4978
2021.0,0,0
2021.0,1,4960
2022.0,2,4980
2022.0,0,0
2022.0,1,4958
2023.0,2,4984
2023.0,0,0
2023.0,1,4952
2024.0,2,4983
2024.0,0,0
2024.0,1,4953
2025.0,2,4986
2025.0,0,0
2025.0,1,4950
2026.0,2,4991
2026.0,0,0
2026.0,1,4945
2027.0,2,4988
2027.0,0,0
2027.0,1,4948
2028.0,2,4988
2028.0,0,0
2028.0,1,4948
2029.0,2,4984
2029.0,0,0
2029.0,1,4952
2030.0,2,4984
2030.0,0,0
2030.0,1,4951
2031.0,2,4978
2031.0,0,0
2031.0,1,4957
2032.0,2,4979
2032.0,0,0
2032.0,1,4956
2033.0,2,4984
2033.0,0,0
2033.0,1,4951
2034.0,2,4990
2034.0,0,0
2034.0,1,4945
2035.0,2,4995
2035.0,0,0
2035.0,1,4940
2036.0,2,4997
2036.0,0,0
2036.0,1,4938
2037.0,2,4992
2037.0,0,0
2037.0,1,4943
2038.0,2,4995
2038.0,0,0
2038.0,1,4940
2039.0,2,4999
2039.0,0,0
2039.0,1,4936
2040.0,2,4998
2040.0,0,0
2040.0,1,4937
2041.0,2,4990
2041.0,0,0
2041.0,1,4945
2042.0,2,4995
2042.0,0,0
2042.0,1,4940
2043.0,2,4994
2043.0,0,0
2043.0,1,4941
2044.0,2,4997
2044.0,0,0
2044.0,1,4937
2045.0,2,4997
2045.0,0,0
2045.0,1,4937
2046.0,2,5002
2046.0,0,0
2046.0,1,4931
2047.0,2,5004
2047.0,0,0
2047.0,1,4929
2048.0,2,5007
2048.0,0,0
2048.0,1,4924
2049.0,2,5004
2049.0,0,0
2049.0,1,4927
2050.0,2,5007
2050.0,0,0
2050.0,1,4923
2051.0,2,5018
2051.0,0,0
2051.0,1,4912
2052.0,2,5027
2052.0,0,0
2052.0,1,4903
2053.0,2,5018
2053.0,0,0
2053.0,1,4911
2054.0,2,5018
2054.0,0,0
2054.0,1,4911
2055.0,2,5010
2055.0,0,0
2055.0,1,4919
2056.0,2,5011
2056.0,0,0
2056.0,1,4918
2057.0,2,5020
2057.0,0,0
2057.0,1,4909
2058.0,2,5013
2058.0,0,0
2058.0,1,4916
2059.0,2,5012
2059.0,0,0
2059.0,1,4915
2060.0,2,5015
2060.0,0,0
2060.0,1,4912
2061.0,2,5024
2061.0,0,0
2061.0,1,4903
2062.0,2,5021
2062.0,0,0
2062.0,1,4906
2063.0,2,5028
2063.0,0,0
2063.0,1,4898
2064.0,2,5033
2064.0,0,0
2064.0,1,4893
2065.0,2,5034
2065.0,0,0
2065.0,1,4891
2066.0,2,5030
2066.0,0,0
2066.0,1,4895
2067.0,2,5039
2067.0,0,0
2067.0,1,4886
2068.0,2,5036
2068.0,0,0
2068.0,1,4889
2069.0,2,5037
2069.0,0,0
2069.0,1,4888
2070.0,2,5027
2070.0,0,0
2070.0,1,4898
2071.0,2,5026
2071.0,0,0
2071.0,1,4899
2072.0,2,5024
2072.0,0,0
2072.0,1,4901
2073.0,2,5030
2073.0,0,0
2073.0,1,4895
2074.0,2,5031
2074.0,0,0
2074.0,1,4894
2075.0,2,5037
2075.0,0,0
2075.0,1,4887
2076.0,2,5031
2076.0,0,0
2076.0,1,4893
2077.0,2,5038
2077.0,0,0
2077.0,1,4886
2078.0,2,5034
2078.0,0,0
2078.0,1,4890
2079.0,2,5030
2079.0,0,0
2079.0,1,4894
2080.0,2,5031
2080.0,0,0
2080.0,1,4893
2081.0,2,5024
2081.0,0,0
2081.0,1,4900
2082.0,2,5017
2082.0,0,0
2082.0,1,4907
2083.0,2,5021
2083.0,0,0
2083.0,1,4903
2084.0,2,5024
2084.0,0,0
2084.0,1,4900
2085.0,2,5024
2085.0,0,0
2085.0,1,4900
2086.0,2,5027
2086.0,0,0
2086.0,1,4896
2087.0,2,5024
2087.0,0,0
2087.0,1,4899
2088.0,2,5030
2088.0,0,0
2088.0,1,4893
2089.0,2,5036
2089.0,0,0
2089.0,1,4887
2090.0,2,5033
2090.0,0,0
2090.0,1,4890
2091.0,2,5030
2091.0,0,0
2091.0,1,4893
2092.0,2,5022
2092.0,0,0
2092.0,1,4901
2093.0,2,5021
2093.0,0,0
2093.0,1,4902
2094.0,2,5026
2094.0,0,0
2094.0,1,4897
2095.0,2,5022
2095.0,0,0
2095.0,1,4901
2096.0,2,5027
2096.0,0,0
2096.0,1,4896
2097.0,2,5024
2097.0,0,0
2097.0,1,4898
2098.0,2,5025
2098.0,0,0
2098.0,1,4897
2099.0,2,5033
2099.0,0,0
2099.0,1,4889
2100.0,2,5035
2100.0,0,0
2100.0,1,4887
2101.0,2,5040
2101.0,0,0
2101.0,1,4882
2102.0,2,5038
2102.0,0,0
2102.0,1,4884
2103.0,2,5034
2103.0,0,0
2103.0,1,4888
2104.0,2,5036
2104.0,0,0
2104.0,1,4886
2105.0,2,5026
2105.0,0,0
2105.0,1,4896
2106.0,2,5024
2106.0,0,0
2106.0,1,4898
2107.0,2,5025
2107.0,0,0
2107.0,1,4896
2108.0,2,5029
2108.0,0,0
2108.0,1,4892
2109.0,2,5029
2109.0,0,0
2109.0,1,4892
2110.0,2,5034
2110.0,0,0
2110.0,1,4887
2111.0,2,5047
2111.0,0,0
2111.0,1,4874
2112.0,2,5054
2112.0,0,0
2112.0,1,4867
2113.0,2,5048
2113.0,0,0
2113.0,1,4873
2114.0,2,5052
2114.0,0,0
2114.0,1,4868
2115.0,2,5043
2115.0,0,0
2115.0,1,4877
2116.0,2,5046
2116.0,0,0
2116.0,1,4874
2117.0,2,5044
2117.0,0,0
2117.0,1,4876
2118.0,2,5040
2118.0,0,0
2118.0,1,4880
2119.0,2,5040
2119.0,0,0
2119.0,1,4880
2120.0,2,5047
2120.0,0,0
2120.0,1,4873
2121.0,2,5052
2121.0,0,0
2121.0,1,4868
2122.0,2,5055
2122.0,0,0
2122.0,1,4865
2123.0,2,5049
2123.0,0,0
2123.0,1,4871
2124.0,2,5062
2124.0,0,0
2124.0,1,4858
2125.0,2,5064
2125.0,0,0
2125.0,1,4856
2126.0,2,5067
2126.0,0,0
2126.0,1,4853
2127.0,2,5055
2127.0,0,0
2127.0,1,4864
2128.0,2,5048
2128.0,0,0
2128.0,1,4871
2129.0,2,5051
2129.0,0,0
2129.0,1,4867
2130.0,2,5057
2130.0,0,0
2130.0,1,4861
2131.0,2,5061
2131.0,0,0
2131.0,1,4857
2132.0,2,5058
2132.0,0,0
2132.0,1,4860
2133.0,2,5064
2133.0,0,0
2133.0,1,4854
2134.0,2,5057
2134.0,0,0
2134.0,1,4861
2135.0,2,5061
2135.0,0,0
2135.0,1,4857
2136.0,2,5067
2136.0,0,0
2136.0,1,4851
2137.0,2,5062
2137.0,0,0
2137.0,1,4856
2138.0,2,5058
2138.0,0,0
2138.0,1,4860
2139.0,2,5056
2139.0,0,0
2139.0,1,4862
2140.0,2,5062
2140.0,0,0
2140.0,1,4856
2141.0,2,5058
2141.0,0,0
2141.0,1,4860
2142.0,2,5060
2142.0,0,0
2142.0,1,4858
2143.0,2,5061
2143.0,0,0
2143.0,1,4856
2144.0,2,5059
2144.0,0,0
2144.0,1,4858
2145.0,2,5054
2145.0,0,0
2145.0,1,4863
2146.0,2,5056
2146.0,0,0
2146.0,1,4861
2147.0,2,5055
2147.0,0,0
2147.0,1,4862
2148.0,2,5058
2148.0,0,0
2148.0,1,4859
2149.0,2,5065
2149.0,0,0
2149.0,1,4852
2150.0,2,5063
2150.0,0,0
2150.0,1,4854
2151.0,2,5059
2151.0,0,0
2151.0,1,4858
2152.0,2,5057
2152.0,0,0
2152.0,1,4860
2153.0,2,5061
2153.0,0,0
2153.0,1,4856
2154.0,2,5062
2154.0,0,0
2154.0,1,4855
2155.0,2,5051
2155.0,0,0
2155.0,1,4866
2156.0,2,5045
2156.0,0,0
2156.0,1,4872
2157.0,2,5047
2157.0,0,0
2157.0,1,4870
2158.0,2,5045
2158.0,0,0
2158.0,1,4872
2159.0,2,5046
2159.0,0,0
2159.0,1,4871
2160.0,2,5050
2160.0,0,0
2160.0,1,4867
2161.0,2,5056
2161.0,0,0
2161.0,1,4861
2162.0,2,5053
2162.0,0,0
2162.0,1,4863
2163.0,2,5060
2163.0,0,0
2163.0,1,4855
2164.0,2,5059
2164.0,0,0
2164.0,1,4856
2165.0,2,5055
2165.0,0,0
2165.0,1,4860
2166.0,2,5061
2166.0,0,0
2166.0,1,4854
2167.0,2,5061
2167.0,0,0
2167.0,1,4854
2168.0,2,5068
2168.0,0,0
2168.0,1,4847
2169.0,2,5072
2169.0,0,0
2169.0,1,4843
2170.0,2,5071
2170.0,0,0
2170.0,1,4843
2171.0,2,5071
2171.0,0,0
2171.0,1,4843
2172.0,2,5076
2172.0,0,0
2172.0,1,4838
2173.0,2,5070
2173.0,0,0
2173.0,1,4844
2174.0,2,5069
2174.0,0,0
2174.0,1,4845
2175.0,2,5076
2175.0,0,0
2175.0,1,4838
2176.0,2,5069
2176.0,0,0
2176.0,1,4845
2177.0,2,5071
2177.0,0,0
2177.0,1,4843
2178.0,2,5074
2178.0,0,0
2178.0,1,4839
2179.0,2,5078
2179.0,0,0
2179.0,1,4835
2180.0,2,5079
2180.0,0,0
2180.0,1,4834
2181.0,2,5083
2181.0,0,0
2181.0,1,4830
2182.0,2,5086
2182.0,0,0
2182.0,1,4827
2183.0,2,5080
2183.0,0,0
2183.0,1,4832
2184.0,2,5080
2184.0,0,0
2184.0,1,4832
2185.0,2,5085
2185.0,0,0
2185.0,1,4826
2186.0,2,5081
2186.0,0,0
2186.0,1,4829
2187.0,2,5082
2187.0,0,0
2187.0,1,4828
2188.0,2,5090
2188.0,0,0
2188.0,1,4819
2189.0,2,5083
2189.0,0,0
2189.0,1,4826
2190.0,2,5084
2190.0,0,0
2190.0,1,4825
2191.0,2,5079
2191.0,0,0
2191.0,1,4830
2192.0,2,5078
2192.0,0,0
2192.0,1,4831
2193.0,2,5073
2193.0,0,0
2193.0,1,4835
2194.0,2,5070
2194.0,0,0
2194.0,1,4838
2195.0,2,5067
2195.0,0,0
2195.0,1,4841
2196.0,2,5070
2196.0,0,0
2196.0,1,4838
2197.0,2,5078
2197.0,0,0
2197.0,1,4830
2198.0,2,5081
2198.0,0,0
2198.0,1,4827
2199.0,2,5084
2199.0,0,0
2199.0,1,4824
2200.0,2,5080
2200.0,0,0
2200.0,1,4827
2201.0,2,5084
2201.0,0,0
2201.0,1,4822
2202.0,2,5081
2202.0,0,0
2202.0,1,4825
2203.0,2,5077
2203.0,0,0
2203.0,1,4829
2204.0,2,5076
2204.0,0,0
2204.0,1,4830
2205.0,2,5076
2205.0,0,0
2205.0,1,4830
2206.0,2,5079
2206.0,0,0
2206.0,1,4827
2207.0,2,5071
2207.0,0,0
2207.0,1,4835
2208.0,2,5075
2208.0,0,0
2208.0,1,4831
2209.0,2,5075
2209.0,0,0
2209.0,1,4831
2210.0,2,5077
2210.0,0,0
2210.0,1,4829
2211.0,2,5074
2211.0,0,0
2211.0,1,4832
2212.0,2,5078
2212.0,0,0
2212.0,1,4828
2213.0,2,5079
2213.0,0,0
2213.0,1,4827
2214.0,2,5082
2214.0,0,0
2214.0,1,4822
2215.0,2,5080
2215.0,0,0
2215.0,1,4824
2216.0,2,5093
2216.0,0,0
2216.0,1,4811
2217.0,2,5082
2217.0,0,0
2217.0,1,4822
2218.0,2,5076
2218.0,0,0
2218.0,1,4828
2219.0,2,5072
2219.0,0,0
2219.0,1,4832
2220.0,2,5079
2220.0,0,0
2220.0,1,4824
2221.0,2,5078
2221.0,0,0
2221.0,1,4824
2222.0,2,5077
2222.0,0,0
2222.0,1,4825
2223.0,2,5077
2223.0,0,0
2223.0,1,4823
2224.0,2,5076
2224.0,0,0
2224.0,1,4824
2225.0,2,5081
2225.0,0,0
2225.0,1,4819
2226.0,2,5074
2226.0,0,0
2226.0,1,4826
2227.0,2,5070
2227.0,0,0
2227.0,1,4829
2228.0,2,5082
2228.0,0,0
2228.0,1,4817
2229.0,2,5081
2229.0,0,0
2229.0,1,4818
2230.0,2,5084
2230.0,0,0
2230.0,1,4815
2231.0,2,5080
2231.0,0,0
2231.0,1,4819
2232.0,2,5085
2232.0,0,0
2232.0,1,4814
2233.0,2,5088
2233.0,0,0
2233.0,1,4811
2234.0,2,5100
2234.0,0,0
2234.0,1,4799
2235.0,2,5099
2235.0,0,0
2235.0,1,4800
2236.0,2,5105
2236.0,0,0
2236.0,1,4794
2237.0,2,5106
2237.0,0,0
2237.0,1,4793
2238.0,2,5106
2238.0,0,0
2238.0,1,4793
2239.0,2,5107
2239.0,0,0
2239.0,1,4792
2240.0,2,5104
2240.0,0,0
2240.0,1,4795
2241.0,2,5107
2241.0,0,0
2241.0,1,4792
2242.0,2,5105
2242.0,0,0
2242.0,1,4794
2243.0,2,5114
2243.0,0,0
2243.0,1,4785
2244.0,2,5115
2244.0,0,0
2244.0,1,4784
2245.0,2,5116
2245.0,0,0
2245.0,1,4783
2246.0,2,5124
2246.0,0,0
2246.0,1,4775
2247.0,2,5123
2247.0,0,0
2247.0,1,4776
2248.0,2,5118
2248.0,0,0
2248.0,1,4781
2249.0,2,5116
2249.0,0,0
2249.0,1,4783
2250.0,2,5117
2250.0,0,0
2250.0,1,4782
2251.0,2,5118
2251.0,0,0
2251.0,1,4781
2252.0,2,5117
2252.0,0,0
2252.0,1,4782
2253.0,2,5114
2253.0,0,0
2253.0,1,4784
2254.0,2,5107
2254.0,0,0
2254.0,1,4791
2255.0,2,5106
2255.0,0,0
2255.0,1,4792
2256.0,2,5109
2256.0,0,0
2256.0,1,4789
2257.0,2,5119
2257.0,0,0
2257.0,1,4779
2258.0,2,5124
2258.0,0,0
2258.0,1,4774
2259.0,2,5122
2259.0,0,0
2259.0,1,4775
2260.0,2,5119
2260.0,0,0
2260.0,1,4778
2261.0,2,5110
2261.0,0,0
2261.0,1,4787
2262.0,2,5108
2262.0,0,0
2262.0,1,4789
2263.0,2,5116
2263.0,0,0
2263.0,1,4781
2264.0,2,5112
2264.0,0,0
2264.0,1,4785
2265.0,2,5126
2265.0,0,0
2265.0,1,4771
2266.0,2,5121
2266.0,0,0
2266.0,1,4776
2267.0,2,5125
2267.0,0,0
2267.0,1,4772
2268.0,2,5129
2268.0,0,0
2268.0,1,4768
2269.0,2,5127
2269.0,0,0
2269.0,1,4770
2270.0,2,5127
2270.0,0,0
2270.0,1,4770
2271.0,2,5127
2271.0,0,0
2271.0,1,4770
2272.0,2,5127
2272.0,0,0
2272.0,1,4770
2273.0,2,5137
2273.0,0,0
2273.0,1,4759
2274.0,2,5139
2274.0,0,0
2274.0,1,4757
2275.0,2,5138
2275.0,0,0
2275.0,1,4757
2276.0,2,5137
2276.0,0,0
2276.0,1,4758
2277.0,2,5133
2277.0,0,0
2277.0,1,4762
2278.0,2,5147
2278.0,0,0
2278.0,1,4748
2279.0,2,5148
2279.0,0,0
2279.0,1,4747
2280.0,2,5152
2280.0,0,0
2280.0,1,4743
2281.0,2,5148
2281.0,0,0
2281.0,1,4747
2282.0,2,5150
2282.0,0,0
2282.0,1,4744
2283.0,2,5149
2283.0,0,0
2283.0,1,4745
2284.0,2,5146
2284.0,0,0
2284.0,1,4748
2285.0,2,5143
2285.0,0,0
2285.0,1,4751
2286.0,2,5140
2286.0,0,0
2286.0,1,4754
2287.0,2,5142
2287.0,0,0
2287.0,1,4752
2288.0,2,5140
2288.0,0,0
2288.0,1,4754
2289.0,2,5138
2289.0,0,0
2289.0,1,4756
2290.0,2,5134
2290.0,0,0
2290.0,1,4760
2291.0,2,5138
2291.0,0,0
2291.0,1,4756
2292.0,2,5142
2292.0,0,0
2292.0,1,4751
2293.0,2,5139
2293.0,0,0
2293.0,1,4754
2294.0,2,5140
2294.0,0,0
2294.0,1,4753
2295.0,2,5143
2295.0,0,0
2295.0,1,4750
2296.0,2,5152
2296.0,0,0
2296.0,1,4740
2297.0,2,5150
2297.0,0,0
2297.0,1,4742
2298.0,2,5152
2298.0,0,0
2298.0,1,4740
2299.0,2,5151
2299.0,0,0
2299.0,1,4741
2300.0,2,5146
2300.0,0,0
2300.0,1,4746
2301.0,2,5147
2301.0,0,0
2301.0,1,4745
2302.0,2,5144
2302.0,0,0
2302.0,1,4748
2303.0,2,5138
2303.0,0,0
2303.0,1,4754
2304.0,2,5139
2304.0,0,0
2304.0,1,4753
2305.0,2,5152
2305.0,0,0
2305.0,1,4740
2306.0,2,5149
2306.0,0,0
2306.0,1,4743
2307.0,2,5141
2307.0,0,0
2307.0,1,4751
2308.0,2,5145
2308.0,0,0
2308.0,1,4747
2309.0,2,5149
2309.0,0,0
2309.0,1,4743
2310.0,2,5150
2310.0,0,0
2310.0,1,4742
2311.0,2,5148
2311.0,0,0
2311.0,1,4744
2312.0,2,5147
2312.0,0,0
2312.0,1,4745
2313.0,2,5146
2313.0,0,0
2313.0,1,4746
2314.0,2,5155
2314.0,0,0
2314.0,1,4737
2315.0,2,5166
2315.0,0,0
2315.0,1,4726
2316.0,2,5164
2316.0,0,0
2316.0,1,4728
2317.0,2,5168
2317.0,0,0
2317.0,1,4724
2318.0,2,5161
2318.0,0,0
2318.0,1,4731
2319.0,2,5156
2319.0,0,0
2319.0,1,4736
2320.0,2,5158
2320.0,0,0
2320.0,1,4734
2321.0,2,5156
2321.0,0,0
2321.0,1,4735
2322.0,2,5165
2322.0,0,0
2322.0,1,4726
2323.0,2,5161
2323.0,0,0
2323.0,1,4730
2324.0,2,5165
2324.0,0,0
2324.0,1,4725
2325.0,2,5161
2325.0,0,0
2325.0,1,4729
2326.0,2,5158
2326.0,0,0
2326.0,1,4732
2327.0,2,5162
2327.0,0,0
2327.0,1,4727
2328.0,2,5163
2328.0,0,0
2328.0,1,4726
2329.0,2,5169
2329.0,0,0
2329.0,1,4720
2330.0,2,5171
2330.0,0,0
2330.0,1,4718
2331.0,2,5181
2331.0,0,0
2331.0,1,4708
2332.0,2,5176
2332.0,0,0
2332.0,1,4713
2333.0,2,5179
2333.0,0,0
2333.0,1,4710
2334.0,2,5177
2334.0,0,0
2334.0,1,4712
2335.0,2,5177
2335.0,0,0
2335.0,1,4711
2336.0,2,5167
2336.0,0,0
2336.0,1,4721
2337.0,2,5167
2337.0,0,0
2337.0,1,4720
2338.0,2,5170
2338.0,0,0
2338.0,1,4717
2339.0,2,5177
2339.0,0,0
2339.0,1,4710
2340.0,2,5186
2340.0,0,0
2340.0,1,4701
2341.0,2,5182
2341.0,0,0
2341.0,1,4703
2342.0,2,5176
2342.0,0,0
2342.0,1,4708
2343.0,2,5183
2343.0,0,0
2343.0,1,4701
2344.0,2,5178
2344.0,0,0
2344.0,1,4706
2345.0,2,5173
2345.0,0,0
2345.0,1,4711
2346.0,2,5172
2346.0,0,0
2346.0,1,4712
2347.0,2,5179
2347.0,0,0
2347.0,1,4705
2348.0,2,5181
2348.0,0,0
2348.0,1,4703
2349.0,2,5188
2349.0,0,0
2349.0,1,4696
2350.0,2,5176
2350.0,0,0
2350.0,1,4708
2351.0,2,5177
2351.0,0,0
2351.0,1,4707
2352.0,2,5175
2352.0,0,0
2352.0,1,4708
2353.0,2,5174
2353.0,0,0
2353.0,1,4709
2354.0,2,5175
2354.0,0,0
2354.0,1,4708
2355.0,2,5178
2355.0,0,0
2355.0,1,4705
2356.0,2,5173
2356.0,0,0
2356.0,1,4710
2357.0,2,5173
2357.0,0,0
2357.0,1,4710
2358.0,2,5167
2358.0,0,0
2358.0,1,4716
2359.0,2,5169
2359.0,0,0
2359.0,1,4714
2360.0,2,5174
2360.0,0,0
2360.0,1,4709
2361.0,2,5173
2361.0,0,0
2361.0,1,4710
2362.0,2,5173
2362.0,0,0
2362.0,1,4709
2363.0,2,5180
2363.0,0,0
2363.0,1,4702
2364.0,2,5182
2364.0,0,0
2364.0,1,4699
2365.0,2,5176
2365.0,0,0
2365.0,1,4705
2366.0,2,5183
2366.0,0,0
2366.0,1,4698
2367.0,2,5179
2367.0,0,0
2367.0,1,4702
2368.0,2,5180
2368.0,0,0
2368.0,1,4701
2369.0,2,5183
2369.0,0,0
2369.0,1,4697
2370.0,2,5185
2370.0,0,0
2370.0,1,4695
2371.0,2,5190
2371.0,0,0
2371.0,1,4690
2372.0,2,5187
2372.0,0,0
2372.0,1,4693
2373.0,2,5180
2373.0,0,0
2373.0,1,4700
2374.0,2,5178
2374.0,0,0
2374.0,1,4702
2375.0,2,5172
2375.0,0,0
2375.0,1,4707
2376.0,2,5179
2376.0,0,0
2376.0,1,4699
2377.0,2,5183
2377.0,0,0
2377.0,1,4695
2378.0,2,5187
2378.0,0,0
2378.0,1,4690
2379.0,2,5183
2379.0,0,0
2379.0,1,4694
2380.0,2,5177
2380.0,0,0
2380.0,1,4700
2381.0,2,5181
2381.0,0,0
2381.0,1,4696
2382.0,2,5183
2382.0,0,0
2382.0,1,4694
2383.0,2,5183
2383.0,0,0
2383.0,1,4694
2384.0,2,5188
2384.0,0,0
2384.0,1,4689
2385.0,2,5190
2385.0,0,0
2385.0,1,4687
2386.0,2,5183
2386.0,0,0
2386.0,1,4693
2387.0,2,5192
2387.0,0,0
2387.0,1,4684
2388.0,2,5197
2388.0,0,0
2388.0,1,4679
2389.0,2,5203
2389.0,0,0
2389.0,1,4673
2390.0,2,5202
2390.0,0,0
2390.0,1,4674
2391.0,2,5199
2391.0,0,0
2391.0,1,4677
2392.0,2,5197
2392.0,0,0
2392.0,1,4679
2393.0,2,5191
2393.0,0,0
2393.0,1,4684
2394.0,2,5191
2394.0,0,0
2394.0,1,4684
2395.0,2,5195
2395.0,0,0
2395.0,1,4680
2396.0,2,5195
2396.0,0,0
2396.0,1,4680
2397.0,2,5187
2397.0,0,0
2397.0,1,4688
2398.0,2,5180
2398.0,0,0
2398.0,1,4695
2399.0,2,5182
2399.0,0,0
2399.0,1,4693
2400.0,2,5181
2400.0,0,0
2400.0,1,4694
2401.0,2,5173
2401.0,0,0
2401.0,1,4702
2402.0,2,5173
2402.0,0,0
2402.0,1,4702
2403.0,2,5171
2403.0,0,0
2403.0,1,4704
2404.0,2,5171
2404.0,0,0
2404.0,1,4704
2405.0,2,5174
2405.0,0,0
2405.0,1,4701
2406.0,2,5182
2406.0,0,0
2406.0,1,4693
2407.0,2,5182
2407.0,0,0
2407.0,1,4693
2408.0,2,5183
2408.0,0,0
2408.0,1,4691
2409.0,2,5187
2409.0,0,0
2409.0,1,4687
2410.0,2,5189
2410.0,0,0
2410.0,1,4685
2411.0,2,5193
2411.0,0,0
2411.0,1,4681
2412.0,2,5184
2412.0,0,0
2412.0,1,4690
2413.0,2,5187
2413.0,0,0
2413.0,1,4686
2414.0,2,5188
2414.0,0,0
2414.0,1,4685
2415.0,2,5186
2415.0,0,0
2415.0,1,4687
2416.0,2,5189
2416.0,0,0
2416.0,1,4684
2417.0,2,5193
2417.0,0,0
2417.0,1,4680
2418.0,2,5189
2418.0,0,0
2418.0,1,4684
2419.0,2,5189
2419.0,0,0
2419.0,1,4684
2420.0,2,5189
2420.0,0,0
2420.0,1,4684
2421.0,2,5192
2421.0,0,0
2421.0,1,4680
2422.0,2,5188
2422.0,0,0
2422.0,1,4684
2423.0,2,5185
2423.0,0,0
2423.0,1,4687
2424.0,2,5186
2424.0,0,0
2424.0,1,4686
2425.0,2,5182
2425.0,0,0
2425.0,1,4690
2426.0,2,5179
2426.0,0,0
2426.0,1,4692
2427.0,2,5174
2427.0,0,0
2427.0,1,4697
2428.0,2,5176
2428.0,0,0
2428.0,1,4695
2429.0,2,5178
2429.0,0,0
2429.0,1,4693
2430.0,2,5183
2430.0,0,0
2430.0,1,4687
2431.0,2,5187
2431.0,0,0
2431.0,1,4683
2432.0,2,5186
2432.0,0,0
2432.0,1,4684
2433.0,2,5189
2433.0,0,0
2433.0,1,4681
2434.0,2,5179
2434.0,0,0
2434.0,1,4691
2435.0,2,5181
2435.0,0,0
2435.0,1,4689
2436.0,2,5179
2436.0,0,0
2436.0,1,4691
2437.0,2,5180
2437.0,0,0
2437.0,1,4690
2438.0,2,5177
2438.0,0,0
2438.0,1,4693
2439.0,2,5179
2439.0,0,0
2439.0,1,4691
2440.0,2,5176
2440.0,0,0
2440.0,1,4694
2441.0,2,5178
2441.0,0,0
2441.0,1,4692
2442.0,2,5176
2442.0,0,0
2442.0,1,4694
2443.0,2,5174
2443.0,0,0
2443.0,1,4696
2444.0,2,5171
2444.0,0,0
2444.0,1,4699
2445.0,2,5172
2445.0,0,0
2445.0,1,4697
2446.0,2,5173
2446.0,0,0
2446.0,1,4696
2447.0,2,5166
2447.0,0,0
2447.0,1,4703
2448.0,2,5162
2448.0,0,0
2448.0,1,4707
2449.0,2,5165
2449.0,0,0
2449.0,1,4704
2450.0,2,5169
2450.0,0,0
2450.0,1,4700
2451.0,2,5177
2451.0,0,0
2451.0,1,4691
2452.0,2,5169
2452.0,0,0
2452.0,1,4699
2453.0,2,5172
2453.0,0,0
2453.0,1,4696
2454.0,2,5172
2454.0,0,0
2454.0,1,4696
2455.0,2,5173
2455.0,0,0
2455.0,1,4695
2456.0,2,5172
2456.0,0,0
2456.0,1,4696
2457.0,2,5170
2457.0,0,0
2457.0,1,4698
2458.0,2,5165
2458.0,0,0
2458.0,1,4703
2459.0,2,5173
2459.0,0,0
2459.0,1,4695
2460.0,2,5173
2460.0,0,0
2460.0,1,4695
2461.0,2,5175
2461.0,0,0
2461.0,1,4693
